Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.1-192.168.10.3-53-61396-17,192.168.10.3,61396,192.168.10.1,53,17,03/07/2017 09:05:32,109598645,2,2,96.0,230.0,49.0,47.0,48.0,1.4142135623730951,151.0,79.0,115.0,50.91168824543142,2.9744893287686174,0.036496801579983,36532881.66666667,63176703.96039828,109483045.0,23514.0,109506559.0,109506559.0,0.0,109506559.0,109506559.0,109575131.0,109575131.0,0.0,109575131.0,109575131.0,0,0,0,0,52,52,0.0182484007899915,0.0182484007899915,47.0,151.0,74.6,44.81963855275944,2008.8,0,0,0,0,0,0,0,0,1.0,93.25,48.0,115.0,52,0,0,0,0,0,0,2,96,2,230,-1,-1,1,20,23514.0,0.0,23514.0,23514.0,109483045.0,0.0,109483045.0,109483045.0,BENIGN
192.168.10.1-192.168.10.3-53-60850-17,192.168.10.3,60850,192.168.10.1,53,17,03/07/2017 09:03:05,30263,1,1,49.0,77.0,49.0,49.0,49.0,0.0,77.0,77.0,77.0,0.0,4163.499983478175,66.08730132505039,30263.0,0.0,30263.0,30263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,33.043650662525195,33.043650662525195,49.0,77.0,58.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,87.5,49.0,77.0,20,0,0,0,0,0,0,1,49,1,77,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62044-17,192.168.10.3,62044,192.168.10.1,53,17,03/07/2017 09:05:53,99872,1,1,44.0,81.0,44.0,44.0,44.0,0.0,81.0,81.0,81.0,0.0,1251.6020506247996,20.025632809996797,99872.0,0.0,99872.0,99872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,10.012816404998398,10.012816404998398,44.0,81.0,56.333333333333336,21.36195996001615,456.33333333333337,0,0,0,0,0,0,0,0,1.0,84.5,44.0,81.0,32,0,0,0,0,0,0,1,44,1,81,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60775-17,192.168.10.3,60775,192.168.10.1,53,17,03/07/2017 09:02:05,438654,1,1,55.0,94.0,55.0,55.0,55.0,0.0,94.0,94.0,94.0,0.0,339.6754617534549,4.559402171187314,438654.0,0.0,438654.0,438654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2.279701085593657,2.279701085593657,55.0,94.0,68.0,22.516660498395403,507.0,0,0,0,0,0,0,0,0,1.0,102.0,55.0,94.0,20,0,0,0,0,0,0,1,55,1,94,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.11.2-192.168.10.14-443-49511-6,192.168.10.14,49511,172.217.11.2,443,6,03/07/2017 09:09:00,84159469,13,14,738.0,862.0,205.0,6.0,56.76923076923077,63.36291481899309,342.0,6.0,61.571428571428584,91.73265024449648,19.011526795636033,0.320819514676358,3236902.653846153,12269083.15602052,58714389.0,3.0,84159469.0,7013289.083333334,17721399.873622563,58790905.0,182.0,83987684.0,6460591.076923077,17082498.02456093,58751721.0,3.0,1,0,0,0,260,280,0.1544686552145427,0.1663508594618152,6.0,342.0,58.7857142857143,76.47239014851343,5848.026455026454,0,1,0,0,1,0,0,0,1.0,60.96296296296296,56.76923076923077,61.57142857142857,260,0,0,0,0,0,0,13,738,14,862,255,562,12,20,512265.0,600203.5495796405,936673.0,87857.0,41481669.5,24370745.633471303,58714389.0,24248950.0,BENIGN
192.168.10.3-192.168.10.9-53-65072-17,192.168.10.9,65072,192.168.10.3,53,17,03/07/2017 09:05:33,24293,2,2,84.0,220.0,42.0,42.0,42.0,0.0,110.0,110.0,110.0,0.0,12513.892890956244,164.656485407319,8097.666666666666,13980.554078194946,24241.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,82.3282427036595,82.3282427036595,42.0,110.0,69.2,37.24513391035129,1387.1999999999998,0,0,0,0,0,0,0,0,1.0,86.5,42.0,110.0,40,0,0,0,0,0,0,2,84,2,220,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60512-17,192.168.10.3,60512,192.168.10.1,53,17,03/07/2017 09:02:27,60746,1,1,56.0,188.0,56.0,56.0,56.0,0.0,188.0,188.0,188.0,0.0,4016.725381095051,32.92397853356599,60746.0,0.0,60746.0,60746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.461989266782997,16.461989266782997,56.0,188.0,100.0,76.2102355330306,5808.0,0,0,0,0,0,0,0,0,1.0,150.0,56.0,188.0,32,0,0,0,0,0,0,1,56,1,188,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62487-17,192.168.10.3,62487,192.168.10.1,53,17,03/07/2017 09:02:44,558,1,1,59.0,317.0,59.0,59.0,59.0,0.0,317.0,317.0,317.0,0.0,673835.1254480287,3584.2293906810037,558.0,0.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1792.1146953405018,1792.1146953405018,59.0,317.0,145.0,148.95636945092346,22188.0,0,0,0,0,0,0,0,0,1.0,217.5,59.0,317.0,20,0,0,0,0,0,0,1,59,1,317,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60843-17,192.168.10.3,60843,192.168.10.1,53,17,03/07/2017 09:04:38,23524,1,1,43.0,91.0,43.0,43.0,43.0,0.0,91.0,91.0,91.0,0.0,5696.310151334807,85.01955449753443,23524.0,0.0,23524.0,23524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,42.509777248767215,42.509777248767215,43.0,91.0,59.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,88.5,43.0,91.0,32,0,0,0,0,0,0,1,43,1,91,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62402-17,192.168.10.3,62402,192.168.10.1,53,17,03/07/2017 09:01:40,30906,1,1,56.0,84.0,56.0,56.0,56.0,0.0,84.0,84.0,84.0,0.0,4529.864751181,64.7123535883,30906.0,0.0,30906.0,30906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,32.35617679415,32.35617679415,56.0,84.0,65.33333333333333,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,98.0,56.0,84.0,32,0,0,0,0,0,0,1,56,1,84,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61720-17,192.168.10.3,61720,192.168.10.1,53,17,03/07/2017 09:05:56,50528,1,1,55.0,94.0,55.0,55.0,55.0,0.0,94.0,94.0,94.0,0.0,2948.8600379987333,39.582013932868904,50528.0,0.0,50528.0,50528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,19.791006966434452,19.791006966434452,55.0,94.0,68.0,22.516660498395403,507.0,0,0,0,0,0,0,0,0,1.0,102.0,55.0,94.0,20,0,0,0,0,0,0,1,55,1,94,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61577-17,192.168.10.3,61577,192.168.10.1,53,17,03/07/2017 09:02:14,556,1,1,58.0,139.0,58.0,58.0,58.0,0.0,139.0,139.0,139.0,0.0,354316.54676258995,3597.1223021582737,556.0,0.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1798.5611510791368,1798.5611510791368,58.0,139.0,85.0,46.76537180435969,2187.0,0,0,0,0,0,0,0,0,1.0,127.5,58.0,139.0,32,0,0,0,0,0,0,1,58,1,139,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60064-17,192.168.10.3,60064,192.168.10.1,53,17,03/07/2017 09:02:11,30433,1,1,57.0,142.0,57.0,57.0,57.0,0.0,142.0,142.0,142.0,0.0,6538.954424473433,65.71813491933099,30433.0,0.0,30433.0,30433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,32.859067459665496,32.859067459665496,57.0,142.0,85.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,1.0,128.0,57.0,142.0,32,0,0,0,0,0,0,1,57,1,142,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61998-17,192.168.10.3,61998,192.168.10.1,53,17,03/07/2017 09:02:21,230835,1,1,101.0,165.0,101.0,101.0,101.0,0.0,165.0,165.0,165.0,0.0,1152.338250265341,8.664197370416097,230835.0,0.0,230835.0,230835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,4.332098685208049,4.332098685208049,101.0,165.0,122.33333333333331,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,183.5,101.0,165.0,20,0,0,0,0,0,0,1,101,1,165,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60136-17,192.168.10.3,60136,192.168.10.1,53,17,03/07/2017 09:05:31,46414,1,1,50.0,114.0,50.0,50.0,50.0,0.0,114.0,114.0,114.0,0.0,3533.416641530573,43.09044684793382,46414.0,0.0,46414.0,46414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21.54522342396691,21.54522342396691,50.0,114.0,71.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,107.0,50.0,114.0,20,0,0,0,0,0,0,1,50,1,114,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61392-17,192.168.10.3,61392,192.168.10.1,53,17,03/07/2017 09:02:12,60827,1,1,52.0,226.0,52.0,52.0,52.0,0.0,226.0,226.0,226.0,0.0,4570.338829795979,32.88013546615812,60827.0,0.0,60827.0,60827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16.44006773307906,16.44006773307906,52.0,226.0,110.0,100.45894683899488,10092.0,0,0,0,0,0,0,0,0,1.0,165.0,52.0,226.0,20,0,0,0,0,0,0,1,52,1,226,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.12-389-56558-6,192.168.10.12,56558,192.168.10.3,389,6,03/07/2017 09:05:15,227996,28,20,3830.0,7718.0,416.0,0.0,136.7857142857143,122.62751704453588,1139.0,126.0,385.9,347.2249233111313,50650.011403708835,210.53000929840871,4850.978723404255,19345.410647185377,97244.0,3.0,227996.0,8444.296296296296,25129.480114636455,97244.0,3.0,183891.0,9678.473684210529,28650.80386766064,97643.0,3.0,1,0,0,0,896,640,122.80917209073844,87.72083720767031,0.0,1139.0,244.16326530612247,268.13020367435104,71893.80612244898,0,1,0,0,1,0,0,0,0.0,249.25,136.78571428571428,385.9,896,0,0,0,0,0,0,28,3830,20,7718,1204,2080,19,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.12-3268-34946-6,192.168.10.12,34946,192.168.10.3,3268,6,03/07/2017 09:05:15,439,4,2,800.0,1244.0,400.0,0.0,199.99999999999997,230.9401076758503,622.0,622.0,622.0,0.0,4656036.446469248,13667.42596810934,87.8,134.34545023929914,323.0,1.0,439.0,146.33333333333331,212.3260071996206,390.0,1.0,3.0,3.0,0.0,3.0,3.0,1,0,0,0,128,64,9111.617312072893,4555.808656036446,0.0,622.0,349.14285714285717,258.3482330572623,66743.80952380953,0,1,0,0,1,0,0,0,0.0,407.3333333333333,200.0,622.0,128,0,0,0,0,0,0,4,800,2,1244,600,2081,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61050-17,192.168.10.3,61050,192.168.10.1,53,17,03/07/2017 09:03:44,94465,1,1,59.0,317.0,59.0,59.0,59.0,0.0,317.0,317.0,317.0,0.0,3980.3101677870113,21.171862594611763,94465.0,0.0,94465.0,94465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10.585931297305882,10.585931297305882,59.0,317.0,145.0,148.95636945092346,22188.0,0,0,0,0,0,0,0,0,1.0,217.5,59.0,317.0,20,0,0,0,0,0,0,1,59,1,317,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62252-17,192.168.10.3,62252,192.168.10.1,53,17,03/07/2017 09:00:27,30500,1,1,50.0,114.0,50.0,50.0,50.0,0.0,114.0,114.0,114.0,0.0,5377.049180327869,65.57377049180327,30500.0,0.0,30500.0,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,40,32.78688524590164,32.78688524590164,50.0,114.0,71.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,107.0,50.0,114.0,20,0,0,0,0,0,0,1,50,1,114,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60888-17,192.168.10.3,60888,192.168.10.1,53,17,03/07/2017 09:01:44,1121819,1,1,53.0,166.0,53.0,53.0,53.0,0.0,166.0,166.0,166.0,0.0,195.2186582684016,1.7828187969717042,1121819.0,0.0,1121819.0,1121819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.8914093984858521,0.8914093984858521,53.0,166.0,90.66666666666666,65.24058041842771,4256.333333333333,0,0,0,0,0,0,0,0,1.0,136.0,53.0,166.0,32,0,0,0,0,0,0,1,53,1,166,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62358-17,192.168.10.3,62358,192.168.10.1,53,17,03/07/2017 09:01:49,60949,1,1,48.0,145.0,48.0,48.0,48.0,0.0,145.0,145.0,145.0,0.0,3166.5818963395623,32.81432016932189,60949.0,0.0,60949.0,60949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.407160084660944,16.407160084660944,48.0,145.0,80.33333333333334,56.0029761113937,3136.3333333333335,0,0,0,0,0,0,0,0,1.0,120.5,48.0,145.0,32,0,0,0,0,0,0,1,48,1,145,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60923-17,192.168.10.3,60923,192.168.10.1,53,17,03/07/2017 09:03:32,83918,1,1,46.0,148.0,46.0,46.0,46.0,0.0,148.0,148.0,148.0,0.0,2311.7805476774947,23.832789151314376,83918.0,0.0,83918.0,83918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11.916394575657188,11.916394575657188,46.0,148.0,80.0,58.88972745734183,3468.0,0,0,0,0,0,0,0,0,1.0,120.0,46.0,148.0,20,0,0,0,0,0,0,1,46,1,148,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61477-17,192.168.10.3,61477,192.168.10.1,53,17,03/07/2017 09:04:18,46380,1,1,63.0,121.0,63.0,63.0,63.0,0.0,121.0,121.0,121.0,0.0,3967.227253126348,43.122035360069,46380.0,0.0,46380.0,46380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21.5610176800345,21.5610176800345,63.0,121.0,82.33333333333333,33.48631561299829,1121.3333333333333,0,0,0,0,0,0,0,0,1.0,123.5,63.0,121.0,20,0,0,0,0,0,0,1,63,1,121,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60236-17,192.168.10.3,60236,192.168.10.1,53,17,03/07/2017 09:02:04,30558,1,1,48.0,88.0,48.0,48.0,48.0,0.0,88.0,88.0,88.0,0.0,4450.553046665358,65.44930950978467,30558.0,0.0,30558.0,30558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.724654754892335,32.724654754892335,48.0,88.0,61.333333333333336,23.094010767585033,533.3333333333334,0,0,0,0,0,0,0,0,1.0,92.0,48.0,88.0,20,0,0,0,0,0,0,1,48,1,88,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62120-17,192.168.10.3,62120,192.168.10.1,53,17,03/07/2017 09:02:18,30490,1,1,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,3870.121351262709,65.59527714004592,30490.0,0.0,30490.0,30490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.79763857002296,32.79763857002296,51.0,67.0,56.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-60709-17,192.168.10.9,60709,192.168.10.3,53,17,03/07/2017 09:02:10,177,2,2,100.0,196.0,50.0,50.0,50.0,0.0,98.0,98.0,98.0,0.0,1672316.384180791,22598.870056497177,59.0,96.99484522385713,171.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,11299.435028248588,11299.435028248588,50.0,98.0,69.2,26.290682760247975,691.2,0,0,0,0,0,0,0,0,1.0,86.5,50.0,98.0,64,0,0,0,0,0,0,2,100,2,196,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-53895-17,192.168.10.9,53895,192.168.10.3,53,17,03/07/2017 09:02:13,31211,2,2,86.0,196.0,43.0,43.0,43.0,0.0,98.0,98.0,98.0,0.0,9035.27602447855,128.1599436096248,10403.666666666668,18012.751048447135,31203.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,64.0799718048124,64.0799718048124,43.0,98.0,65.0,30.124740662784134,907.5,0,0,0,0,0,0,0,0,1.0,81.25,43.0,98.0,64,0,0,0,0,0,0,2,86,2,196,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61398-17,192.168.10.3,61398,192.168.10.1,53,17,03/07/2017 09:05:55,743,1,1,53.0,113.0,53.0,53.0,53.0,0.0,113.0,113.0,113.0,0.0,223418.5733512786,2691.790040376851,743.0,0.0,743.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1345.8950201884254,1345.8950201884254,53.0,113.0,73.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,1.0,109.5,53.0,113.0,20,0,0,0,0,0,0,1,53,1,113,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-49468-17,192.168.10.9,49468,192.168.10.3,53,17,03/07/2017 09:02:10,30713,2,2,102.0,266.0,51.0,51.0,51.0,0.0,133.0,133.0,133.0,0.0,11981.896916615116,130.23800996320776,10237.666666666668,17725.2306143907,30705.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,65.11900498160388,65.11900498160388,51.0,133.0,83.8,44.913249715423625,2017.2,0,0,0,0,0,0,0,0,1.0,104.75,51.0,133.0,40,0,0,0,0,0,0,2,102,2,266,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-62824-17,192.168.10.9,62824,192.168.10.3,53,17,03/07/2017 09:02:10,200,2,2,82.0,430.0,41.0,41.0,41.0,0.0,215.0,215.0,215.0,0.0,2560000.0,20000.0,66.66666666666667,109.40901851919398,193.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,10000.0,10000.0,41.0,215.0,110.6,95.3037250058989,9082.8,0,0,0,0,0,0,0,0,1.0,138.25,41.0,215.0,40,0,0,0,0,0,0,2,82,2,430,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60803-17,192.168.10.3,60803,192.168.10.1,53,17,03/07/2017 09:02:09,30469,1,1,55.0,124.0,55.0,55.0,55.0,0.0,124.0,124.0,124.0,0.0,5874.823591191047,65.64048705241393,30469.0,0.0,30469.0,30469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.820243526206966,32.820243526206966,55.0,124.0,78.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,1.0,117.0,55.0,124.0,20,0,0,0,0,0,0,1,55,1,124,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61724-17,192.168.10.3,61724,192.168.10.1,53,17,03/07/2017 09:05:00,247975,1,1,41.0,97.0,41.0,41.0,41.0,0.0,97.0,97.0,97.0,0.0,556.5077124710152,8.065329166246597,247975.0,0.0,247975.0,247975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,4.032664583123299,4.032664583123299,41.0,97.0,59.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,89.5,41.0,97.0,20,0,0,0,0,0,0,1,41,1,97,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-55003-17,192.168.10.9,55003,192.168.10.3,53,17,03/07/2017 09:02:11,61778,2,2,100.0,434.0,50.0,50.0,50.0,0.0,217.0,217.0,217.0,0.0,8643.853799087054,64.74796853248729,20592.666666666664,35622.51903407918,61726.0,3.0,49.0,49.0,0.0,49.0,49.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,32.373984266243646,32.373984266243646,50.0,217.0,116.8,91.46966710336274,8366.7,0,0,0,0,0,0,0,0,1.0,146.0,50.0,217.0,40,0,0,0,0,0,0,2,100,2,434,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60553-17,192.168.10.3,60553,192.168.10.1,53,17,03/07/2017 09:04:35,66382,1,1,50.0,114.0,50.0,50.0,50.0,0.0,114.0,114.0,114.0,0.0,2470.549245277334,30.12864933265042,66382.0,0.0,66382.0,66382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,15.06432466632521,15.06432466632521,50.0,114.0,71.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,107.0,50.0,114.0,20,0,0,0,0,0,0,1,50,1,114,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60897-17,192.168.10.3,60897,192.168.10.1,53,17,03/07/2017 09:02:44,478,1,1,89.0,167.0,89.0,89.0,89.0,0.0,167.0,167.0,167.0,0.0,535564.8535564854,4184.100418410042,478.0,0.0,478.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2092.050209205021,2092.050209205021,89.0,167.0,115.0,45.033320996790806,2028.0,0,0,0,0,0,0,0,0,1.0,172.5,89.0,167.0,32,0,0,0,0,0,0,1,89,1,167,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60399-17,192.168.10.3,60399,192.168.10.1,53,17,03/07/2017 09:02:16,30383,1,1,43.0,71.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,3752.098212816378,65.82628443537504,30383.0,0.0,30383.0,30383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,32.91314221768752,32.91314221768752,43.0,71.0,52.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,78.5,43.0,71.0,32,0,0,0,0,0,0,1,43,1,71,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60873-17,192.168.10.3,60873,192.168.10.1,53,17,03/07/2017 09:02:12,31541,1,1,55.0,118.0,55.0,55.0,55.0,0.0,118.0,118.0,118.0,0.0,5484.924384134935,63.409530452427,31541.0,0.0,31541.0,31541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,31.7047652262135,31.7047652262135,55.0,118.0,76.0,36.373066958946424,1323.0,0,0,0,0,0,0,0,0,1.0,114.0,55.0,118.0,20,0,0,0,0,0,0,1,55,1,118,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
