Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.12.163-192.168.10.19-443-41695-6,192.168.10.19,41695,172.217.12.163,443,6,7/7/2017 10:36,115785637,22,19,1854,5202.0,1481,0,84.27272727,315.9810395,1418,0,273.7894737,527.3657364,60.94020107,0.354102642,2894640.925,4507272.197,10000000.0,6.0,116000000.0,5513601.762,4983487.675,10000000.0,48.0,111000000.0,6151030.556,5024201.899,10000000.0,48.0,0,0,0,0,712,616,0.190006296,0.164096346,0,1481,168.0,427.6388378,182874.9756,0,0,0,1,0,0,0,0,0,172.097561,84.27272727,273.7894737,712,0,0,0,0,0,0,22,1854,19,5202,29200,370,4,32,54059.5,61494.32424,249330.0,36181.0,9594739.583,1437287.699,10000000.0,5030761.0,BENIGN
192.168.10.19-23.208.94.91-36989-80-6,192.168.10.19,36989,23.208.94.91,80,6,7/7/2017 10:36,117032473,18,17,2972,430.0,1493,0,165.1111111,480.5499165,215,0,25.29411765,71.40270015,29.0688551,0.299062295,3442131.559,4688492.843,10000000.0,3.0,117000000.0,6884263.118,4523773.426,10000000.0,23473.0,112000000.0,7022628.875,4638775.353,10000000.0,3.0,0,0,0,0,584,552,0.153803466,0.145258829,0,1493,94.5,345.8922623,119641.4571,0,0,0,1,0,0,0,0,0,97.2,165.1111111,25.29411765,584,0,0,0,0,0,0,18,2972,17,430,29200,1086,2,32,193097.9091,563463.1414,1892003.0,23015.0,10000000.0,8093.943032,10000000.0,9998357.0,BENIGN
192.168.10.3-192.168.10.19-53-28080-17,192.168.10.19,28080,192.168.10.3,53,17,7/7/2017 10:36,5283051,4,4,152,676.0,40,36,38.0,2.309401077,177,161,169.0,9.237604307,156.7276182,1.514276504,754721.5714,1996551.599,5282475.0,1.0,5282766.0,1760922.0,3050004.64,5282764.0,1.0,5282763.0,1760921.0,3049961.339,5282713.0,2.0,0,0,0,0,104,104,0.757138252,0.757138252,36,177,96.0,69.50179854,4830.5,0,0,0,0,0,0,0,0,1,108.0,38.0,169.0,104,0,0,0,0,0,0,4,152,4,676,-1,-1,3,20,290.0,0.0,290.0,290.0,5282475.0,0.0,5282475.0,5282475.0,BENIGN
192.168.10.1-192.168.10.3-53-61173-17,192.168.10.3,61173,192.168.10.1,53,17,7/7/2017 10:36,523,1,1,47,108.0,47,47,47.0,0.0,108,108,108.0,0.0,296367.1128,3824.091778,523.0,0.0,523.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1912.045889,1912.045889,47,108,67.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,101.0,47.0,108.0,32,0,0,0,0,0,0,1,47,1,108,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61365-17,192.168.10.3,61365,192.168.10.1,53,17,7/7/2017 10:36,515,1,1,42,58.0,42,42,42.0,0.0,58,58,58.0,0.0,194174.7573,3883.495146,515.0,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1941.747573,1941.747573,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,32,0,0,0,0,0,0,1,42,1,58,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61121-17,192.168.10.3,61121,192.168.10.1,53,17,7/7/2017 10:36,7003734,2,2,96,218.0,51,45,48.0,4.242640687,151,67,109.0,59.39696962,44.83322753,0.571123918,2334578.0,3965314.793,6913299.0,30833.0,6972901.0,6972901.0,0.0,6972901.0,6972901.0,6944132.0,6944132.0,0.0,6944132.0,6944132.0,0,0,0,0,52,40,0.285561959,0.285561959,45,151,73.0,44.36214603,1968.0,0,0,0,0,0,0,0,0,1,91.25,48.0,109.0,52,0,0,0,0,0,0,2,96,2,218,-1,-1,1,20,59602.0,0.0,59602.0,59602.0,6913299.0,0.0,6913299.0,6913299.0,BENIGN
192.168.10.3-192.168.10.19-53-22841-17,192.168.10.19,22841,192.168.10.3,53,17,7/7/2017 10:36,257,2,2,72,322.0,36,36,36.0,0.0,161,161,161.0,0.0,1533073.93,15564.20233,85.66666667,146.6469684,255.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,7782.101167,7782.101167,36,161,86.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,107.5,36.0,161.0,64,0,0,0,0,0,0,2,72,2,322,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-5371-17,192.168.10.19,5371,192.168.10.3,53,17,7/7/2017 10:36,207,2,2,62,94.0,31,31,31.0,0.0,47,47,47.0,0.0,753623.1884,19323.6715,69.0,34.64101615,109.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,9661.835749,9661.835749,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-36373-17,192.168.10.19,36373,192.168.10.3,53,17,7/7/2017 10:36,262,2,2,72,270.0,36,36,36.0,0.0,135,135,135.0,0.0,1305343.511,15267.17557,87.33333333,109.4364351,211.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,7633.587786,7633.587786,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-26071-17,192.168.10.19,26071,192.168.10.3,53,17,7/7/2017 10:36,243,2,2,72,270.0,36,36,36.0,0.0,135,135,135.0,0.0,1407407.407,16460.90535,81.0,98.72689603,192.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,8230.452675,8230.452675,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-40196-17,192.168.10.19,40196,192.168.10.3,53,17,7/7/2017 10:36,320,2,2,72,270.0,36,36,36.0,0.0,135,135,135.0,0.0,1068750.0,12500.0,106.6666667,143.308525,270.0,2.0,48.0,48.0,0.0,48.0,48.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,6250.0,6250.0,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-46372-17,192.168.10.19,46372,192.168.10.3,53,17,7/7/2017 10:36,243,2,2,64,332.0,32,32,32.0,0.0,166,166,166.0,0.0,1629629.63,16460.90535,81.0,138.5640646,241.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,8230.452675,8230.452675,32,166,85.6,73.39482271,5386.8,0,0,0,0,0,0,0,0,1,107.0,32.0,166.0,40,0,0,0,0,0,0,2,64,2,332,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-8992-17,192.168.10.19,8992,192.168.10.3,53,17,7/7/2017 10:36,983,2,2,60,202.0,30,30,30.0,0.0,101,101,101.0,0.0,266531.0275,4069.175992,327.6666667,525.6256589,934.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,2034.587996,2034.587996,30,101,58.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,73.0,30.0,101.0,64,0,0,0,0,0,0,2,60,2,202,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-25874-17,192.168.10.19,25874,192.168.10.3,53,17,7/7/2017 10:36,264,2,2,72,270.0,36,36,36.0,0.0,135,135,135.0,0.0,1295454.545,15151.51515,88.0,69.2820323,168.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,40,7575.757576,7575.757576,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-48828-17,192.168.10.19,48828,192.168.10.3,53,17,7/7/2017 10:36,270,2,2,58,318.0,29,29,29.0,0.0,159,159,159.0,0.0,1392592.593,14814.81481,90.0,154.1525219,268.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,7407.407407,7407.407407,29,159,81.0,71.20393248,5070.0,0,0,0,0,0,0,0,0,1,101.25,29.0,159.0,64,0,0,0,0,0,0,2,58,2,318,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-52441-17,192.168.10.19,52441,192.168.10.3,53,17,7/7/2017 10:36,261,2,2,72,270.0,36,36,36.0,0.0,135,135,135.0,0.0,1310344.828,15325.6705,87.0,68.41783393,166.0,47.0,47.0,47.0,0.0,47.0,47.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,7662.835249,7662.835249,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-23924-17,192.168.10.19,23924,192.168.10.3,53,17,7/7/2017 10:36,375,2,2,72,322.0,36,36,36.0,0.0,161,161,161.0,0.0,1050666.667,10666.66667,125.0,204.4700467,361.0,1.0,13.0,13.0,0.0,13.0,13.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,5333.333333,5333.333333,36,161,86.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,107.5,36.0,161.0,64,0,0,0,0,0,0,2,72,2,322,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-40752-17,192.168.10.19,40752,192.168.10.3,53,17,7/7/2017 10:36,256,2,2,72,270.0,36,36,36.0,0.0,135,135,135.0,0.0,1335937.5,15625.0,85.33333333,64.66323015,160.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,7812.5,7812.5,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-50502-17,192.168.10.19,50502,192.168.10.3,53,17,7/7/2017 10:36,257,2,2,58,318.0,29,29,29.0,0.0,159,159,159.0,0.0,1463035.019,15564.20233,85.66666667,146.6469684,255.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,7782.101167,7782.101167,29,159,81.0,71.20393248,5070.0,0,0,0,0,0,0,0,0,1,101.25,29.0,159.0,64,0,0,0,0,0,0,2,58,2,318,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-63233-17,192.168.10.19,63233,192.168.10.3,53,17,7/7/2017 10:36,265,2,2,72,322.0,36,36,36.0,0.0,161,161,161.0,0.0,1486792.453,15094.33962,88.33333333,151.2657705,263.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,7547.169811,7547.169811,36,161,86.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,107.5,36.0,161.0,64,0,0,0,0,0,0,2,72,2,322,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-19181-17,192.168.10.19,19181,192.168.10.3,53,17,7/7/2017 10:36,252,2,2,64,332.0,32,32,32.0,0.0,166,166,166.0,0.0,1571428.571,15873.01587,84.0,143.760217,250.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,7936.507937,7936.507937,32,166,85.6,73.39482271,5386.8,0,0,0,0,0,0,0,0,1,107.0,32.0,166.0,64,0,0,0,0,0,0,2,64,2,332,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-72.21.91.29-51675-80-6,72.21.91.29,80,192.168.10.14,51675,6,7/7/2017 10:36,75,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,160000.0,26666.66667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,13333.33333,13333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-30035-17,192.168.10.19,30035,192.168.10.3,53,17,7/7/2017 10:36,282,2,2,64,332.0,32,32,32.0,0.0,166,166,166.0,0.0,1404255.319,14184.39716,94.0,160.2154799,279.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,7092.198582,7092.198582,32,166,85.6,73.39482271,5386.8,0,0,0,0,0,0,0,0,1,107.0,32.0,166.0,40,0,0,0,0,0,0,2,64,2,332,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-62168-17,192.168.10.19,62168,192.168.10.3,53,17,7/7/2017 10:36,242,2,2,64,248.0,32,32,32.0,0.0,124,124,124.0,0.0,1289256.198,16528.92562,80.66666667,56.58032638,146.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,8264.46281,8264.46281,32,124,68.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,86.0,32.0,124.0,40,0,0,0,0,0,0,2,64,2,248,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-7486-17,192.168.10.19,7486,192.168.10.3,53,17,7/7/2017 10:36,235,2,2,64,248.0,32,32,32.0,0.0,124,124,124.0,0.0,1327659.574,17021.2766,78.33333333,94.23552055,184.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,8510.638298,8510.638298,32,124,68.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,86.0,32.0,124.0,40,0,0,0,0,0,0,2,64,2,248,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-25672-17,192.168.10.19,25672,192.168.10.3,53,17,7/7/2017 10:36,263,2,2,72,322.0,36,36,36.0,0.0,161,161,161.0,0.0,1498098.859,15209.12548,87.66666667,150.11107,261.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,7604.562738,7604.562738,36,161,86.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,107.5,36.0,161.0,64,0,0,0,0,0,0,2,72,2,322,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-8017-17,192.168.10.19,8017,192.168.10.3,53,17,7/7/2017 10:36,974,2,2,62,94.0,31,31,31.0,0.0,47,47,47.0,0.0,160164.271,4106.776181,324.6666667,479.2007234,878.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,2053.38809,2053.38809,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-17772-17,192.168.10.19,17772,192.168.10.3,53,17,7/7/2017 10:36,286,2,2,72,270.0,36,36,36.0,0.0,135,135,135.0,0.0,1195804.196,13986.01399,95.33333333,160.7990464,281.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,6993.006993,6993.006993,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-72.21.91.29-51676-80-6,72.21.91.29,80,192.168.10.14,51676,6,7/7/2017 10:36,109,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,110091.7431,18348.62385,109.0,0.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,9174.311927,9174.311927,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-47087-17,192.168.10.19,47087,192.168.10.3,53,17,7/7/2017 10:36,210,2,2,58,234.0,29,29,29.0,0.0,117,117,117.0,0.0,1390476.19,19047.61905,70.0,79.32212806,158.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,9523.809524,9523.809524,29,117,64.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,80.25,29.0,117.0,64,0,0,0,0,0,0,2,58,2,234,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-56189-17,192.168.10.19,56189,192.168.10.3,53,17,7/7/2017 10:36,210,2,2,64,248.0,32,32,32.0,0.0,124,124,124.0,0.0,1485714.286,19047.61905,70.0,80.29321266,159.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,9523.809524,9523.809524,32,124,68.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,86.0,32.0,124.0,64,0,0,0,0,0,0,2,64,2,248,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-19611-17,192.168.10.19,19611,192.168.10.3,53,17,7/7/2017 10:36,242,2,2,64,332.0,32,32,32.0,0.0,166,166,166.0,0.0,1636363.636,16528.92562,80.66666667,137.9867143,240.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,8264.46281,8264.46281,32,166,85.6,73.39482271,5386.8,0,0,0,0,0,0,0,0,1,107.0,32.0,166.0,40,0,0,0,0,0,0,2,64,2,332,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-72.21.91.29-51659-80-6,72.21.91.29,80,192.168.10.14,51659,6,7/7/2017 10:36,79,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,151898.7342,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,12658.22785,12658.22785,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,298,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-30795-17,192.168.10.19,30795,192.168.10.3,53,17,7/7/2017 10:36,234,2,2,62,118.0,31,31,31.0,0.0,59,59,59.0,0.0,769230.7692,17094.01709,78.0,95.84883933,185.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,8547.008547,8547.008547,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-64234-17,192.168.10.19,64234,192.168.10.3,53,17,7/7/2017 10:36,1795,2,2,72,322.0,36,36,36.0,0.0,161,161,161.0,0.0,219498.6072,2228.412256,598.3333333,1032.881568,1791.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,1114.206128,1114.206128,36,161,86.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,107.5,36.0,161.0,64,0,0,0,0,0,0,2,72,2,322,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-27200-17,192.168.10.19,27200,192.168.10.3,53,17,7/7/2017 10:36,60117,2,2,58,234.0,29,29,29.0,0.0,117,117,117.0,0.0,4857.195136,66.53691967,20039.0,34625.42769,60021.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,40,33.26845984,33.26845984,29,117,64.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,80.25,29.0,117.0,64,0,0,0,0,0,0,2,58,2,234,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-46576-17,192.168.10.19,46576,192.168.10.3,53,17,7/7/2017 10:36,309,2,2,72,322.0,36,36,36.0,0.0,161,161,161.0,0.0,1275080.906,12944.98382,103.0,176.6691824,307.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,6472.491909,6472.491909,36,161,86.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,107.5,36.0,161.0,64,0,0,0,0,0,0,2,72,2,322,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-16727-17,192.168.10.19,16727,192.168.10.3,53,17,7/7/2017 10:36,249,2,2,60,266.0,30,30,30.0,0.0,133,133,133.0,0.0,1309236.948,16064.25703,83.0,60.62177826,153.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,8032.128514,8032.128514,30,133,71.2,56.41542342,3182.7,0,0,0,0,0,0,0,0,1,89.0,30.0,133.0,64,0,0,0,0,0,0,2,60,2,266,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-52352-17,192.168.10.19,52352,192.168.10.3,53,17,7/7/2017 10:36,251,2,2,64,248.0,32,32,32.0,0.0,124,124,124.0,0.0,1243027.888,15936.25498,83.66666667,60.91250556,154.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,7968.12749,7968.12749,32,124,68.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,86.0,32.0,124.0,64,0,0,0,0,0,0,2,64,2,248,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-55941-17,192.168.10.19,55941,192.168.10.3,53,17,7/7/2017 10:36,224,2,2,58,234.0,29,29,29.0,0.0,117,117,117.0,0.0,1303571.429,17857.14286,74.66666667,88.08140174,173.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,8928.571429,8928.571429,29,117,64.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,80.25,29.0,117.0,64,0,0,0,0,0,0,2,58,2,234,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-17338-17,192.168.10.19,17338,192.168.10.3,53,17,7/7/2017 10:36,257,2,2,64,332.0,32,32,32.0,0.0,166,166,166.0,0.0,1540856.031,15564.20233,85.66666667,145.7818004,254.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,7782.101167,7782.101167,32,166,85.6,73.39482271,5386.8,0,0,0,0,0,0,0,0,1,107.0,32.0,166.0,64,0,0,0,0,0,0,2,64,2,332,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-1482-17,192.168.10.19,1482,192.168.10.3,53,17,7/7/2017 10:36,279,2,2,58,318.0,29,29,29.0,0.0,159,159,159.0,0.0,1347670.251,14336.91756,93.0,121.7045603,231.0,1.0,1.0,1.0,0.0,1.0,1.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,64,64,7168.458781,7168.458781,29,159,81.0,71.20393248,5070.0,0,0,0,0,0,0,0,0,1,101.25,29.0,159.0,64,0,0,0,0,0,0,2,58,2,318,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
